date,open,high,low,close,volume,price_change,label
2018-06-04,116.000000,117.900000,115.500000,117.900000,1762630,0.000848,1
2018-06-05,117.900000,119.000000,117.000000,118.000000,1229890,0.016949,1
2018-06-06,117.500000,120.900000,117.000000,120.000000,712230,0.000000,0
2018-06-07,122.000000,122.000000,111.600000,120.000000,1167210,0.000000,0
2018-06-08,120.000000,120.900000,117.500000,120.000000,462940,0.000000,0
2018-06-11,120.800000,120.800000,119.000000,120.000000,425790,-0.016667,0
2018-06-12,120.000000,120.000000,117.000000,118.000000,816310,0.000000,0
2018-06-13,118.000000,118.400000,117.600000,118.000000,289590,-0.008475,0
2018-06-14,118.000000,118.500000,116.300000,117.000000,624230,-0.004274,0
2018-06-15,117.700000,117.700000,116.500000,116.500000,213150,0.000000,0
2018-06-18,116.500000,118.000000,116.000000,116.500000,626280,-0.012876,0
2018-06-19,116.500000,116.500000,114.700000,115.000000,770730,0.000000,0
2018-06-20,107.100000,116.000000,107.100000,115.000000,613980,0.000000,0
2018-06-21,115.000000,115.100000,114.000000,115.000000,117280,-0.006957,0
2018-06-22,115.000000,115.000000,114.000000,114.200000,83230,0.011384,1
2018-06-25,114.200000,115.900000,114.200000,115.500000,214260,-0.047619,0
2018-06-27,112.500000,114.100000,110.000000,110.000000,305740,0.000000,0
2018-06-28,110.000000,113.000000,108.000000,110.000000,185920,0.021818,1
2018-06-29,113.000000,113.000000,108.500000,112.400000,321730,-0.009786,0
2018-07-02,112.500000,112.500000,110.000000,111.300000,456190,-0.069182,0
2018-07-03,111.300000,111.300000,103.600000,103.600000,165430,0.069498,1
2018-07-04,102.100000,110.800000,102.100000,110.800000,1358170,0.028881,1
2018-07-05,110.800000,115.000000,110.800000,114.000000,1208630,-0.013158,0
2018-07-06,111.500000,113.900000,111.500000,112.500000,497040,0.002667,1
2018-07-09,112.500000,113.400000,112.500000,112.800000,134390,-0.015957,0
2018-07-10,112.700000,112.800000,108.500000,111.000000,298180,-0.011712,0
2018-07-11,110.000000,111.000000,108.000000,109.700000,86370,0.002735,1
2018-07-12,109.700000,110.800000,108.000000,110.000000,113470,-0.006364,0
2018-07-13,107.300000,111.000000,107.300000,109.300000,57420,-0.030192,0
2018-07-16,110.500000,110.500000,106.000000,106.000000,93750,0.000000,0
2018-07-17,109.000000,111.000000,106.000000,106.000000,410540,0.013208,1
2018-07-18,110.000000,110.000000,107.000000,107.400000,115930,-0.008380,0
2018-07-19,108.000000,108.000000,106.500000,106.500000,359780,0.003756,1
2018-07-20,107.000000,108.000000,106.100000,106.900000,361710,0.008419,1
2018-07-23,103.000000,109.500000,103.000000,107.800000,140470,-0.012059,0
2018-07-25,107.000000,107.000000,105.400000,106.500000,123900,-0.004695,0
2018-07-26,106.500000,107.800000,106.000000,106.000000,205970,-0.000943,0
2018-07-27,106.000000,106.500000,105.000000,105.900000,67370,0.043437,1
2018-07-30,106.000000,110.500000,105.000000,110.500000,324540,-0.001810,0
2018-07-31,112.000000,112.000000,108.800000,110.300000,170450,-0.015413,0
