date,open,high,low,close,volume,price_change,label
2018-06-04,52.210000,53.040000,51.460000,52.460000,386910,0.044605,1
2018-06-05,52.460000,55.550000,52.460000,54.800000,765440,0.024453,1
2018-06-06,55.130000,56.390000,54.130000,56.140000,547500,-0.004631,0
2018-06-07,55.970000,56.300000,55.130000,55.880000,637220,0.019506,1
2018-06-08,55.800000,57.220000,54.970000,56.970000,781580,-0.027909,0
2018-06-11,55.550000,57.140000,55.300000,55.380000,584970,-0.022571,0
2018-06-12,54.300000,55.130000,51.960000,54.130000,927160,0.033992,1
2018-06-13,54.210000,55.970000,53.880000,55.970000,496570,-0.004467,0
2018-06-14,55.970000,57.050000,55.720000,55.720000,594110,0.008973,1
2018-06-15,55.470000,56.220000,54.880000,56.220000,476310,-0.041622,0
2018-06-18,55.800000,56.140000,53.880000,53.880000,517670,-0.030995,0
2018-06-19,53.040000,53.460000,50.120000,52.210000,1282720,0.022410,1
2018-06-20,52.540000,53.380000,51.370000,53.380000,305680,-0.020420,0
2018-06-21,53.300000,53.300000,52.210000,52.290000,259740,0.012813,1
2018-06-22,52.210000,52.960000,51.710000,52.960000,308340,0.019826,1
2018-06-25,55.070000,55.070000,53.930000,54.010000,383240,-0.029069,0
2018-06-27,53.490000,54.360000,52.440000,52.440000,331450,-0.013539,0
2018-06-28,52.170000,52.440000,50.860000,51.730000,410520,-0.008312,0
2018-06-29,51.730000,52.520000,51.300000,51.300000,149200,0.000000,0
2018-07-02,51.210000,51.470000,49.020000,51.300000,488920,-0.058285,0
2018-07-03,51.300000,51.300000,48.230000,48.310000,446650,0.009108,1
2018-07-04,49.280000,49.540000,47.520000,48.750000,319770,-0.050256,0
2018-07-05,49.100000,49.100000,46.300000,46.300000,498150,0.030238,1
2018-07-06,46.470000,49.190000,45.420000,47.700000,683880,0.011111,1
2018-07-09,48.660000,49.890000,48.230000,48.230000,358880,0.000000,0
2018-07-10,48.230000,49.540000,48.230000,48.230000,301320,-0.018246,0
2018-07-11,46.030000,47.350000,45.680000,47.350000,406410,-0.009293,0
2018-07-12,46.300000,47.960000,46.300000,46.910000,139300,0.009380,1
