date,open,high,low,close,volume,price_change,label
2020-08-14,78.220000,79.110000,77.690000,77.690000,654070,0.003475,1
2020-08-17,77.960000,78.670000,77.160000,77.960000,376200,-0.013725,0
2020-08-18,77.600000,77.960000,76.620000,76.890000,772670,0.000000,0
2020-08-19,76.890000,77.870000,76.890000,76.890000,347140,0.040447,1
2020-08-31,80.000000,81.330000,80.000000,80.000000,276580,0.030000,1
2020-09-01,80.180000,83.560000,79.910000,82.400000,675310,0.019417,1
2020-09-03,83.110000,84.980000,82.400000,84.000000,1037080,-0.005238,0
2020-09-04,84.000000,84.890000,82.930000,83.560000,825960,-0.026687,0
2020-09-07,83.560000,84.710000,81.330000,81.330000,465400,-0.010943,0
2020-09-08,81.420000,82.220000,80.440000,80.440000,622290,0.000000,0
2020-09-09,80.360000,82.130000,79.470000,80.440000,865880,0.000000,0
2020-09-10,80.890000,82.220000,80.440000,80.440000,421160,0.006713,1
2020-09-11,80.000000,82.040000,79.910000,80.980000,411350,0.021981,1
2020-09-14,81.160000,83.200000,81.070000,82.760000,608930,0.020300,1
2020-09-15,82.840000,84.440000,82.840000,84.440000,983560,0.005329,1
2020-09-16,84.360000,84.890000,82.760000,84.890000,544300,-0.015667,0
2020-09-17,82.760000,84.890000,82.670000,83.560000,833870,0.000000,0
2020-09-18,84.440000,84.800000,83.110000,83.560000,1089310,0.021182,1
2020-09-21,83.560000,85.330000,83.560000,85.330000,571860,-0.014532,0
2020-09-22,85.330000,85.510000,84.090000,84.090000,505230,-0.001070,0
2020-09-23,84.440000,85.070000,84.000000,84.000000,111830,-0.015833,0
2020-09-24,83.380000,84.890000,82.670000,82.670000,388940,-0.002177,0
2020-09-25,84.000000,84.270000,82.490000,82.490000,412210,0.000000,0
2020-09-28,82.670000,83.730000,82.490000,82.490000,202840,-0.014062,0
2020-09-29,83.560000,83.560000,81.330000,81.330000,394490,0.000000,0
2020-09-30,81.330000,83.020000,81.330000,81.330000,417360,0.010943,1
2020-10-01,81.690000,83.020000,81.690000,82.220000,212510,0.016298,1
2020-10-02,82.220000,83.560000,81.780000,83.560000,400770,-0.007539,0
2020-10-05,83.560000,83.560000,81.780000,82.930000,90450,-0.016038,0
2020-10-06,82.930000,82.930000,81.600000,81.600000,521190,0.007598,1
2020-10-07,81.330000,83.110000,80.890000,82.220000,381520,-0.002189,0
2020-10-08,81.780000,82.580000,81.330000,82.040000,216990,0.014139,1
2020-10-09,82.040000,83.290000,82.040000,83.200000,309580,0.003245,1
2020-10-12,83.200000,83.560000,82.220000,83.470000,326290,0.002037,1
2020-10-13,83.470000,83.640000,83.020000,83.640000,271990,0.009565,1
2020-10-14,83.640000,84.440000,83.560000,84.440000,389260,0.026409,1
2020-10-15,84.530000,86.670000,80.890000,86.670000,1358580,0.001038,1
2020-10-16,87.200000,87.200000,86.130000,86.760000,596590,0.000922,1
2020-10-19,86.930000,87.020000,86.580000,86.840000,370590,0.001036,1
2020-10-20,86.580000,87.020000,85.160000,86.930000,511250,-0.005062,0
2020-10-21,86.930000,87.020000,85.960000,86.490000,172010,0.028789,1
2020-10-22,86.220000,88.980000,86.040000,88.980000,621610,0.038885,1
2020-10-23,89.070000,93.240000,88.890000,92.440000,1761080,0.010601,1
2020-10-26,96.890000,97.330000,93.240000,93.420000,974720,0.005780,1
2020-10-27,95.110000,95.200000,92.440000,93.960000,804020,-0.052043,0
2020-10-28,93.960000,95.110000,87.820000,89.070000,1184890,0.004940,1
2020-10-29,89.070000,91.560000,88.890000,89.510000,1327780,0.048710,1
2020-11-10,94.670000,95.290000,93.870000,93.870000,781980,0.001811,1
2020-11-11,93.870000,94.220000,91.560000,94.040000,1032780,0.009464,1
2020-11-12,94.040000,94.930000,93.330000,94.930000,682660,0.005688,1
2020-11-13,94.930000,96.000000,94.310000,95.470000,535350,-0.050278,0
2020-11-16,95.470000,96.440000,88.890000,90.670000,1781800,0.039153,1
2020-11-17,91.560000,94.220000,90.840000,94.220000,862320,-0.010401,0
2020-11-18,94.220000,94.220000,91.560000,93.240000,751270,-0.008580,0
2020-11-19,93.160000,93.160000,91.560000,92.440000,1192700,-0.001839,0
2020-11-20,92.890000,92.890000,91.910000,92.270000,533840,0.000000,0
2020-11-23,92.440000,93.420000,91.640000,92.270000,735650,0.001842,1
2020-11-24,92.360000,93.330000,91.640000,92.440000,812220,0.015469,1
2020-11-25,93.870000,94.400000,92.530000,93.870000,1222490,0.004687,1
2020-11-26,93.330000,94.400000,92.890000,94.310000,545450,-0.008483,0
2020-11-27,94.220000,94.310000,93.160000,93.510000,720830,-0.012298,0
2020-11-30,93.510000,93.780000,92.270000,92.360000,1596840,0.010502,1
2020-12-01,93.330000,93.330000,91.380000,93.330000,953230,0.009536,1
2020-12-09,93.330000,94.220000,92.800000,94.220000,789790,-0.010401,0
2020-12-10,94.220000,95.110000,93.240000,93.240000,979550,0.018125,1
2020-12-11,93.240000,94.930000,93.240000,94.930000,569360,0.019699,1
2020-12-14,94.840000,96.800000,93.780000,96.800000,1122380,-0.017459,0
2020-12-15,96.800000,96.800000,94.840000,95.110000,1205700,0.000000,0
