date,open,high,low,close,volume,price_change,label
2018-06-04,102.400000,105.000000,102.400000,102.400000,2811840,-0.062500,0
2018-06-05,99.100000,106.000000,96.000000,96.000000,1357500,-0.041667,0
2018-06-06,95.000000,96.000000,91.000000,92.000000,1605480,0.069565,1
2018-06-07,94.500000,98.400000,93.100000,98.400000,1376540,0.069106,1
2018-06-08,101.000000,105.200000,99.500000,105.200000,2008500,0.036122,1
2018-06-11,104.800000,109.000000,103.200000,109.000000,1229830,-0.036697,0
2018-06-12,108.000000,108.000000,102.900000,105.000000,1139130,0.003810,1
2018-06-13,105.000000,108.000000,104.500000,105.400000,772670,-0.003795,0
2018-06-14,106.500000,106.500000,103.500000,105.000000,617130,0.001905,1
2018-06-15,105.500000,105.500000,103.500000,105.200000,723460,-0.049430,0
2018-06-18,104.100000,105.000000,98.000000,100.000000,825810,-0.050000,0
2018-06-19,95.100000,97.000000,93.000000,95.000000,2092720,0.002105,1
2018-06-20,95.000000,96.500000,93.100000,95.200000,554870,0.000000,0
2018-06-21,95.400000,95.400000,93.300000,95.200000,497790,-0.002101,0
2018-06-22,95.100000,95.100000,93.600000,95.000000,328710,0.009474,1
2018-06-25,96.000000,97.000000,95.700000,95.900000,918340,-0.023983,0
2018-06-27,93.500000,95.000000,93.500000,93.600000,394860,-0.014957,0
2018-06-28,93.000000,93.500000,88.500000,92.200000,1319230,-0.005423,0
2018-06-29,91.000000,92.000000,87.000000,91.700000,1583700,-0.041439,0
2018-07-02,91.800000,91.800000,87.000000,87.900000,669570,-0.069397,0
2018-07-03,87.500000,88.300000,81.800000,81.800000,2112230,-0.009780,0
2018-07-04,80.500000,81.000000,76.100000,81.000000,1102650,-0.652469,0
2018-07-05,28.850000,28.850000,27.000000,28.150000,1583450,0.023091,1
2018-07-06,28.000000,29.000000,27.000000,28.800000,1160990,-0.010417,0
2018-07-09,29.000000,29.200000,27.850000,28.500000,631240,-0.029825,0
2018-07-10,28.500000,28.500000,27.500000,27.650000,549100,-0.068716,0
2018-07-11,27.100000,27.100000,25.750000,25.750000,1134570,0.009709,1
2018-07-12,25.100000,26.000000,25.100000,26.000000,686180,0.007692,1
2018-07-13,26.400000,26.500000,26.000000,26.200000,406500,0.000000,0
2018-07-16,26.000000,26.200000,25.750000,26.200000,430160,0.034351,1
2018-07-17,26.200000,27.500000,25.700000,27.100000,1174520,0.031365,1
2018-07-18,27.500000,28.500000,27.300000,27.950000,1139340,-0.001789,0
2018-07-19,28.000000,28.000000,27.500000,27.900000,680430,0.000000,0
2018-07-20,27.500000,27.900000,27.200000,27.900000,1473990,-0.046595,0
2018-07-23,27.300000,27.850000,26.600000,26.600000,878370,0.005639,1
2018-07-25,26.800000,26.850000,24.900000,26.750000,3348190,-0.035514,0
2018-07-26,26.000000,26.250000,25.500000,25.800000,645430,0.005814,1
2018-07-27,25.800000,26.200000,25.600000,25.950000,1427670,0.005780,1
2018-07-30,25.950000,26.200000,25.900000,26.100000,1438740,0.065134,1
2018-07-31,26.150000,27.900000,26.000000,27.800000,4690660,-0.008993,0
2018-08-01,27.900000,28.650000,27.150000,27.550000,2060620,0.034483,1
2018-08-02,27.300000,28.500000,27.000000,28.500000,3507500,-0.005263,0
2018-08-03,28.600000,28.900000,28.000000,28.350000,2418140,-0.012346,0
2018-08-06,28.000000,28.300000,27.800000,28.000000,1478320,-0.001786,0
2018-08-07,27.750000,28.200000,27.400000,27.950000,1670400,-0.007156,0
2018-08-08,28.150000,28.150000,27.400000,27.750000,1406450,-0.012613,0
2018-08-09,27.900000,28.300000,27.400000,27.400000,2342630,-0.007299,0
2018-08-10,27.400000,27.700000,26.400000,27.200000,2362660,0.009191,1
2018-08-13,27.000000,27.650000,26.800000,27.450000,1369550,-0.009107,0
2018-08-14,27.500000,27.500000,27.000000,27.200000,850440,-0.025735,0
2018-08-15,27.000000,27.200000,26.500000,26.500000,1030610,0.000000,0
2018-08-16,26.500000,26.900000,25.950000,26.500000,1576340,0.000000,0
