date,open,high,low,close,volume,price_change,label
2018-06-04,68.700000,68.700000,67.650000,68.130000,1033490,0.014384,1
2018-06-05,68.130000,70.240000,68.050000,69.110000,2036740,0.001158,1
2018-06-06,69.110000,69.190000,68.380000,69.190000,1170840,0.020957,1
2018-06-07,69.910000,72.340000,69.590000,70.640000,1148300,-0.014864,0
2018-06-08,70.640000,71.050000,69.270000,69.590000,672840,-0.011640,0
2018-06-11,69.590000,70.160000,68.780000,68.780000,881240,-0.030532,0
2018-06-12,67.970000,67.970000,64.330000,66.680000,1388340,0.013347,1
2018-06-13,67.160000,67.650000,66.680000,67.570000,665420,0.011988,1
2018-06-14,68.380000,69.020000,67.240000,68.380000,754200,0.005850,1
2018-06-15,67.890000,68.780000,67.240000,68.780000,1125470,-0.011777,0
2018-06-18,67.970000,68.780000,65.950000,67.970000,825840,-0.047521,0
2018-06-19,66.350000,66.350000,63.930000,64.740000,1502690,0.012357,1
2018-06-20,64.740000,66.270000,63.120000,65.540000,986430,0.000000,0
2018-06-21,65.540000,65.870000,64.490000,65.540000,609310,0.000000,0
2018-06-22,65.540000,65.540000,64.010000,65.540000,606920,0.024718,1
2018-06-25,67.570000,67.570000,65.950000,67.160000,458160,-0.024122,0
2018-06-27,66.760000,67.160000,64.740000,65.540000,418190,-0.024565,0
2018-06-28,64.740000,65.460000,62.310000,63.930000,810880,0.000000,0
2018-06-29,62.470000,64.330000,62.470000,63.930000,683730,-0.038010,0
2018-07-02,62.630000,63.850000,59.480000,61.500000,1503790,-0.026341,0
2018-07-03,61.500000,61.900000,58.340000,59.880000,1224710,0.001336,1
2018-07-04,59.070000,60.370000,57.450000,59.960000,967410,-0.002668,0
2018-07-05,59.230000,59.960000,58.100000,59.800000,1268230,0.001338,1
2018-07-06,58.100000,59.960000,57.530000,59.880000,1494750,0.002672,1
2018-07-09,59.880000,61.500000,59.150000,60.040000,414980,0.000000,0
2018-07-10,59.880000,60.610000,59.800000,60.040000,495930,-0.002665,0
2018-07-11,59.880000,60.040000,58.750000,59.880000,962210,0.000000,0
2018-07-12,58.830000,59.880000,58.750000,59.880000,521530,0.012191,1
2018-07-13,59.880000,61.010000,59.480000,60.610000,453210,-0.009404,0
2018-07-16,60.280000,60.850000,59.800000,60.040000,1011680,0.003997,1
2018-07-17,59.310000,60.280000,59.310000,60.280000,549360,0.020239,1
2018-07-18,60.280000,62.310000,60.040000,61.500000,1230190,0.040813,1
2018-07-19,62.310000,65.140000,62.150000,64.010000,761010,0.000000,0
2018-07-20,64.410000,64.740000,63.200000,64.010000,766990,0.000000,0
2018-07-23,63.930000,65.710000,63.600000,64.010000,1161850,0.023903,1
2018-07-25,65.140000,67.970000,64.650000,65.540000,935280,0.000000,0
2018-07-26,66.270000,66.430000,64.740000,65.540000,433810,0.003814,1
2018-07-27,65.380000,65.950000,64.650000,65.790000,525860,0.001216,1
2018-07-30,66.190000,66.190000,64.740000,65.870000,515970,0.034310,1
2018-07-31,65.540000,68.460000,65.540000,68.130000,910850,0.000000,0
2018-08-01,68.380000,68.380000,66.920000,68.130000,299790,0.000000,0
2018-08-02,68.130000,68.620000,67.490000,68.130000,491440,0.009541,1
2018-08-03,68.860000,68.940000,68.130000,68.780000,478550,0.028206,1
2018-08-06,68.780000,71.530000,68.380000,70.720000,636030,0.029836,1
2018-08-07,70.720000,73.310000,70.400000,72.830000,675440,0.000000,0
2018-08-08,72.830000,72.830000,71.610000,72.830000,405530,-0.001098,0
2018-08-09,72.830000,73.560000,71.940000,72.750000,333290,-0.010034,0
