date,open,high,low,close,volume,price_change,label
2018-06-04,45.500000,45.800000,44.700000,45.600000,1301620,-0.006579,0
2018-06-05,45.600000,46.250000,45.100000,45.300000,770010,0.000000,0
2018-06-06,45.600000,45.800000,44.850000,45.300000,862170,-0.006623,0
2018-06-07,45.500000,46.500000,45.000000,45.000000,1577590,-0.011111,0
2018-06-08,44.900000,45.200000,44.200000,44.500000,1029530,0.013483,1
2018-06-11,44.500000,46.000000,44.500000,45.100000,1700470,-0.013304,0
2018-06-12,44.600000,45.150000,44.000000,44.500000,1835490,0.011236,1
2018-06-13,44.500000,45.000000,44.200000,45.000000,703960,-0.011111,0
2018-06-14,45.400000,45.400000,44.500000,44.500000,658980,0.011236,1
2018-06-15,44.000000,45.000000,43.900000,45.000000,3948110,-0.066667,0
2018-06-18,44.600000,44.900000,42.000000,42.000000,653810,-0.050000,0
2018-06-19,41.000000,42.000000,39.550000,39.900000,2291390,0.017544,1
2018-06-20,41.000000,41.000000,39.900000,40.600000,1244080,-0.051724,0
2018-06-21,40.600000,40.600000,38.500000,38.500000,1564770,0.038961,1
2018-06-22,38.000000,40.000000,38.000000,40.000000,2029080,0.020000,1
2018-06-25,42.000000,42.000000,40.800000,40.800000,725800,-0.026961,0
2018-06-27,40.700000,40.700000,39.700000,39.700000,445810,-0.040302,0
2018-06-28,39.400000,39.500000,38.100000,38.100000,750120,0.018373,1
2018-06-29,38.500000,39.050000,37.800000,38.800000,1982580,-0.002577,0
2018-07-02,39.000000,39.000000,37.400000,38.700000,1154150,-0.010336,0
2018-07-03,38.250000,38.700000,37.100000,38.300000,1347510,0.007833,1
2018-07-04,37.900000,38.800000,37.000000,38.600000,928320,-0.024611,0
2018-07-05,38.000000,38.500000,36.300000,37.650000,640760,-0.030544,0
2018-07-06,36.400000,37.800000,36.050000,36.500000,1038790,0.010959,1
2018-07-09,36.500000,37.950000,36.500000,36.900000,666540,-0.016260,0
2018-07-10,36.900000,37.450000,36.300000,36.300000,572200,-0.016529,0
2018-07-11,35.850000,36.200000,35.000000,35.700000,1002400,0.022409,1
2018-07-12,35.700000,36.800000,35.700000,36.500000,870620,0.000000,0
