date,open,high,low,close,volume
1999-01-04,11.841313,12.413194,11.622652,12.312274,7044800
1999-01-05,12.615038,14.313863,12.312277,14.162482,11416200
1999-01-06,14.515704,15.205326,14.280223,14.549344,9289000
1999-01-07,14.330685,15.070767,14.095204,14.330685,6177800
1999-01-08,14.734364,14.902564,13.859721,14.229762,3937600
1999-01-11,14.263406,14.784827,14.128845,14.784827,3766800
1999-01-12,14.768008,15.272610,14.667088,14.801648,4781800
1999-01-13,14.196126,15.524910,14.061566,14.801648,5215000
1999-01-14,14.868923,14.885743,13.994281,14.717543,3337000
1999-01-15,14.717543,15.945407,14.498882,15.751976,3897200
1999-01-19,15.659462,15.659462,14.280219,14.700720,8160400
1999-01-20,14.835282,15.810845,14.566161,15.205323,6253200
1999-01-21,14.868925,15.205326,14.229763,14.549344,3134600
1999-01-22,14.229762,14.280222,13.725160,13.792440,4012600
1999-01-25,13.775624,13.943824,13.102821,13.893364,4662000
1999-01-26,13.826080,14.885743,13.792440,14.717543,4514000
1999-01-27,14.700726,14.768006,14.263404,14.330685,2489400
1999-01-28,14.515702,14.801643,14.381141,14.768003,3100800
1999-01-29,14.767998,15.659461,14.767998,15.541720,4856200
1999-02-01,15.541722,15.709922,14.465239,14.582979,2804400
1999-02-02,14.599806,14.599806,13.523322,13.977464,6089800
1999-02-03,13.927003,15.609008,13.893363,15.423987,6191400
1999-02-04,15.289421,15.575362,14.700720,14.700720,3720800
1999-02-05,14.700724,14.717544,14.061562,14.498883,5708600
1999-02-08,15.541728,15.861309,14.902566,15.625828,8791400
1999-02-09,15.709930,15.878131,14.263406,14.784827,8801000
1999-02-10,14.801644,15.306246,14.381143,14.818464,4119600
1999-02-11,15.188509,16.164072,14.868928,16.130432,7311600
1999-02-12,15.726749,16.382731,15.188507,16.197710,7222200
1999-02-16,16.483651,16.904153,15.911770,16.281811,4070200
1999-02-17,16.349081,17.156443,15.726739,15.844480,5927400
1999-02-18,16.029502,16.281803,15.171680,15.995862,4551800
1999-02-19,16.399545,16.483645,15.659463,16.079964,4294600
1999-02-22,16.063146,16.651848,15.642645,16.651848,4383400
1999-02-23,16.685487,17.055528,16.382726,16.601387,3201200
1999-02-24,16.466827,17.492850,16.349087,16.651848,5486000
1999-02-25,16.618209,16.685489,15.154864,15.306245,6488600
1999-02-26,15.154862,15.154862,13.456038,13.943819,11982600
1999-03-01,14.095204,14.734366,13.556962,14.482065,6112200
1999-03-02,14.633443,14.768003,13.758800,13.792440,4693200
1999-03-03,14.027919,14.196119,13.287837,13.556957,4335600
1999-03-04,13.607420,14.246582,13.607420,14.196122,4305400
1999-03-05,14.599800,14.986661,14.246579,14.700720,3989800
1999-03-08,14.818463,15.323065,14.734363,15.306245,3265800
1999-03-09,15.104401,16.147243,14.515699,14.582979,8027400
1999-03-10,14.717547,15.777211,14.229766,15.726750,4095600
1999-03-11,15.894946,16.012686,14.868923,15.121223,2845800
1999-03-12,15.238970,15.575371,14.297046,14.801648,4019800
1999-03-15,14.734364,15.205326,14.128843,14.431603,4001600
1999-03-16,14.667078,15.407160,14.667078,14.969839,4262000
1999-03-17,14.902565,15.541727,14.885745,15.188506,2850600
1999-03-18,15.171680,15.339880,14.717538,14.969839,2174600
1999-03-19,15.205320,15.238960,13.792436,14.212937,5291000
1999-03-22,14.145654,14.431595,13.405573,14.011094,4301800
1999-03-23,13.893365,13.960645,13.086002,13.220563,3935000
1999-03-24,13.456040,13.556960,12.345916,12.749598,6346400
1999-03-25,13.186922,13.910184,12.951441,13.893364,5674000
1999-03-26,13.556957,13.573777,12.985075,13.321476,5255000
1999-03-29,13.523323,14.095204,13.456042,13.758803,3840400
1999-03-30,13.590602,14.229764,13.355121,13.439221,3094400
1999-03-31,13.405583,13.624243,12.816881,13.069181,4445400
1999-04-01,13.388758,13.725159,13.052357,13.725159,4195000
1999-04-05,13.826081,14.212942,13.489680,14.196122,4013600
1999-04-06,14.027919,15.171682,13.994278,14.599800,5081800
1999-04-07,14.835286,15.407168,14.145664,14.330685,3478200
1999-04-08,14.364328,14.936210,13.590605,14.936210,4013800
1999-04-09,14.700721,15.238962,14.297040,14.347500,3150600
1999-04-12,13.725161,14.027922,13.119640,13.422400,3603400
1999-04-13,13.506503,13.792444,12.160898,12.295459,6378600
1999-04-14,13.119641,14.162484,12.917800,13.186921,8340400
1999-04-15,13.489677,14.835280,13.052356,14.835280,7029000
1999-04-16,14.700726,14.868926,13.876543,14.330685,6141000
1999-04-19,14.465245,14.515705,13.086001,13.153281,3547600
1999-04-20,13.018716,13.859719,12.715955,13.456038,3439600
1999-04-21,13.994281,15.205325,13.876541,14.734364,7142600
1999-04-22,15.104408,15.609009,14.751187,14.868927,1959600
1999-04-23,14.835282,15.373524,14.162480,15.205323,3786600
1999-04-26,15.205325,15.272605,14.431603,14.734364,2842400
1999-04-27,14.734362,14.969843,14.364321,14.515701,2680200
1999-04-28,15.003488,15.272609,13.859724,13.994285,4251000
1999-04-29,13.927004,14.196125,13.136462,13.674704,6100200
1999-04-30,13.994280,14.027920,12.648676,13.355118,6629200
1999-05-03,13.388757,13.489678,12.682315,13.456038,5581400
1999-05-04,13.489680,13.893361,13.321479,13.775620,4416800
1999-05-05,13.792443,15.474448,13.153281,15.440808,8213200
1999-05-06,15.171685,15.474446,14.061562,14.162482,6137600
1999-05-07,14.364324,14.633444,13.792442,14.532524,3634600
1999-05-10,14.482062,14.667083,13.910181,14.297042,2574600
1999-05-11,14.431601,14.549342,13.657879,13.960640,5087800
1999-05-12,14.179299,14.397960,13.590598,14.347500,8580000
1999-05-13,14.465238,15.138040,14.128837,14.212937,6807800
1999-05-14,13.994286,14.330688,13.641065,13.859726,3486000
1999-05-17,13.792436,14.414778,13.153274,14.263397,4331000
1999-05-18,14.280225,14.448425,13.775623,14.095204,3276000
1999-05-19,14.717539,15.070760,14.196117,15.070760,6959400
1999-05-20,14.902567,14.919387,13.842904,13.893364,5093600
1999-05-21,13.994280,14.011100,13.153278,13.254198,6281200
1999-05-24,13.254196,13.254196,12.581394,12.917795,4346200
1999-05-25,12.951436,13.186917,12.244994,12.261814,3178200
1999-05-26,12.564576,12.581396,11.605833,12.144074,5191600
1999-05-27,12.110440,12.749602,11.757219,12.278641,6396800
1999-05-28,12.379558,12.446839,11.807677,12.244998,3524200
1999-06-01,12.177718,12.850520,11.673116,11.757216,4258600
1999-06-02,11.807671,12.514113,11.403990,12.379553,5941600
1999-06-03,12.379561,12.615042,11.942240,12.278641,2960800
1999-06-04,12.480474,13.153275,12.446834,12.816875,4513800
1999-06-07,12.816875,13.220556,12.749595,12.917795,2072400
1999-06-08,13.136462,13.456043,13.018722,13.304663,3454400
1999-06-09,13.371939,14.768003,13.355119,14.717543,7521000
1999-06-10,14.498880,14.902561,14.061559,14.616620,6760800
1999-06-11,14.818468,15.171690,14.112026,14.448427,4400400
1999-06-14,14.566156,14.868917,14.263395,14.633436,2759800
1999-06-15,14.717542,15.205323,14.700722,14.902562,2932400
1999-06-16,15.205320,15.676281,15.003479,15.541720,4761200
1999-06-17,15.407167,15.693108,15.171686,15.609008,2938600
1999-06-18,15.306246,15.524907,15.171686,15.188506,2355200
1999-06-21,15.306242,16.231344,15.138041,16.231344,4849000
