date,open,high,low,close,volume
1999-01-04,16.519748,16.891224,16.323085,16.661783,62691200
1999-01-05,16.749185,16.978626,16.585298,16.945848,50396000
1999-01-06,17.459361,17.743431,17.306400,17.437510,81818000
1999-01-07,17.218994,18.355273,17.142514,18.114906,95150800
1999-01-08,18.836006,18.879709,18.147684,18.650269,96112800
1999-01-11,18.814153,18.857856,18.038424,18.300642,65645600
1999-01-12,18.235097,18.246022,17.087892,17.153446,99631200
1999-01-13,15.744021,17.437514,15.711244,16.760117,123995200
1999-01-14,17.350104,17.568619,16.803816,16.847519,81488800
1999-01-15,17.087886,17.787135,17.087886,17.776209,64330400
1999-01-19,18.289719,18.617492,17.863614,18.595640,70477600
1999-01-20,18.868782,19.218406,18.344346,18.551935,73077600
1999-01-21,18.409906,18.551941,17.481216,17.710657,76785600
1999-01-22,17.328256,18.267871,17.142518,17.972876,65845200
1999-01-25,18.093052,18.093052,17.371952,18.082127,46580800
1999-01-26,18.278790,18.792300,18.049349,18.726746,61173600
1999-01-27,18.857855,18.879707,17.983795,18.082127,64099600
1999-01-28,18.464533,19.076376,18.333424,19.032673,64947200
1999-01-29,19.054529,19.578966,18.683053,19.502485,76174000
1999-02-01,19.764697,20.540426,19.578959,20.103395,102006400
1999-02-02,20.343764,20.409319,19.447852,19.647247,126920400
1999-02-03,19.141927,19.622660,18.879709,19.425997,96946400
1999-02-04,19.338597,19.404151,18.136763,18.398981,94445600
1999-02-05,18.289721,18.377127,17.426586,17.699730,108850000
1999-02-08,18.071204,18.256942,17.153441,17.819912,91903200
1999-02-09,17.907317,17.918243,16.760112,16.771038,84167600
1999-02-10,16.771041,17.415661,16.694561,17.229923,80472800
1999-02-11,17.470287,18.366199,17.350103,18.333422,70136400
1999-02-12,18.147689,18.158615,17.218999,17.317331,64724000
1999-02-16,17.808991,17.940100,17.076965,17.317331,55928400
1999-02-17,16.902149,17.229922,16.585302,16.629005,75745600
1999-02-18,16.781962,16.913071,16.017159,16.814739,74250800
1999-02-19,16.913074,17.109737,16.716410,16.978628,43842000
1999-02-22,17.022340,17.929178,16.771047,17.841772,66749200
1999-02-23,17.863615,18.256942,17.666952,17.994724,66164000
1999-02-24,18.049353,18.224165,17.437510,17.470287,55276400
1999-02-25,17.328256,17.656028,16.978631,17.218998,70942400
1999-02-26,17.175294,17.197146,16.694561,17.098814,57699200
1999-03-01,17.087884,17.492137,16.869369,17.382879,49533200
1999-03-02,17.437507,17.579542,16.694556,16.727333,60816800
1999-03-03,16.705486,16.913075,16.432342,16.629005,70323200
1999-03-04,16.924002,17.415662,16.650858,17.175295,65345600
1999-03-05,17.590476,17.666956,17.240851,17.623253,48879200
1999-03-08,17.830839,18.355276,17.798062,18.278795,55211600
1999-03-09,18.235090,18.879710,18.202313,18.409903,65762800
1999-03-10,18.180463,18.388052,17.852690,18.246017,55808400
1999-03-11,18.355272,18.661194,18.158609,18.442678,44450800
1999-03-12,18.519158,18.551936,17.896390,18.049351,35631600
1999-03-15,18.071206,18.355276,17.798062,18.355276,34250800
1999-03-16,18.344349,18.715824,18.333423,18.530087,45531600
1999-03-17,18.519162,18.617494,18.333424,18.541014,28228400
1999-03-18,18.420826,18.704896,18.377123,18.683044,30107600
1999-03-19,19.010822,19.054525,18.082132,18.267870,60511200
1999-03-22,18.355274,18.355274,17.896392,17.961946,34202400
1999-03-23,17.830833,18.103976,17.371951,17.535837,53808400
1999-03-24,17.557689,18.267863,17.546763,18.256937,45670400
1999-03-25,18.486388,18.814161,18.333427,18.781384,54294400
1999-03-26,18.693973,18.715825,18.289720,18.388052,39559200
1999-03-29,18.551939,19.240262,18.513699,19.229336,51662400
1999-03-30,19.185631,19.622662,19.032671,19.218409,58505600
1999-03-31,19.458770,19.666360,19.120072,19.152849,46367600
1999-04-01,19.316740,19.491553,18.901562,19.218409,31877200
1999-04-05,19.469696,20.015984,19.469696,20.005058,40854000
1999-04-06,19.972288,20.321913,19.884882,20.147100,50344000
1999-04-07,20.431171,20.977459,20.015992,20.758944,67619600
1999-04-08,20.518570,20.758937,20.059688,20.562273,51874000
1999-04-09,20.605976,20.911897,20.540422,20.649679,36259200
1999-04-12,20.190802,20.824496,20.015990,20.584129,47398400
1999-04-13,20.627839,20.638764,19.928590,19.950441,48145200
1999-04-14,20.245433,20.300062,19.316744,19.360447,41214800
1999-04-15,19.404149,19.426001,18.573792,19.283966,66928400
1999-04-16,19.305818,19.338595,18.355277,18.475460,56689200
1999-04-19,18.606562,19.076369,17.478477,17.481209,81516400
1999-04-20,17.492138,17.896391,17.350103,17.754356,74923600
1999-04-21,17.951015,18.901555,17.677871,18.868778,58310800
1999-04-22,19.447848,19.928582,19.436922,19.786547,65308400
1999-04-23,19.699147,20.551357,19.426003,20.518579,54894800
1999-04-26,20.584125,20.824491,20.343758,20.562273,45702400
1999-04-27,20.584124,20.674262,19.731915,20.114317,55418000
1999-04-28,20.103389,20.103389,19.447844,19.535250,36496800
1999-04-29,19.557105,19.578957,18.661193,19.087297,58308000
1999-04-30,19.611730,19.972280,19.185626,19.939503,55174400
1999-05-03,19.884881,19.928584,19.393222,19.863029,41324400
1999-05-04,19.775622,20.168950,18.879710,18.988968,59052400
1999-05-05,18.901563,19.568035,18.311572,19.398685,71366000
1999-05-06,19.251185,19.322203,18.508234,18.693972,56656800
1999-05-07,18.923407,19.163773,18.333416,18.967110,63440800
1999-05-10,19.141931,19.491556,18.923416,19.098228,61404400
1999-05-11,19.404144,19.589881,19.185628,19.557104,55567600
1999-05-12,20.540428,20.846350,20.201730,20.758944,106396400
1999-05-13,20.780792,21.381708,20.496722,20.573202,88076000
1999-05-14,20.114318,20.660606,19.939506,20.179873,71554800
1999-05-17,20.070613,20.365609,19.720989,20.354683,43317200
1999-05-18,20.365612,20.518573,20.125246,20.310984,38190800
1999-05-19,20.431164,20.540422,19.972282,20.376535,34946400
1999-05-20,20.463942,20.518570,20.059689,20.059689,38444400
1999-05-21,20.059696,20.245434,19.644517,19.797478,45808800
1999-05-24,19.895806,19.906732,18.879710,19.120077,53234000
1999-05-25,19.174707,19.174707,18.202314,18.246017,64752000
1999-05-26,18.420829,19.240260,18.136759,19.076374,80338400
1999-05-27,19.032676,19.251191,18.530091,18.879715,50292400
1999-05-28,18.857856,19.076371,18.617489,19.054520,29332000
1999-06-01,19.065450,19.120079,18.595643,18.715826,37940000
1999-06-02,18.792299,19.371364,18.442675,19.251181,51811200
1999-06-03,19.229337,19.775625,18.967119,19.021748,46993200
1999-06-04,19.141924,20.103391,19.141924,20.081539,42558400
1999-06-07,20.048764,20.321908,19.884878,20.168947,43156000
1999-06-08,20.114319,20.365612,19.425996,19.524328,42976400
1999-06-09,19.666365,19.928583,19.404147,19.884880,36088400
1999-06-10,19.797478,19.797478,19.174709,19.305819,46404800
1999-06-11,19.371364,19.655433,19.316735,19.349512,42778800
1999-06-14,19.469702,19.568033,18.825082,18.846933,35985600
1999-06-15,18.945261,19.491549,18.857855,19.436920,37105600
1999-06-16,19.841177,20.332837,19.557108,20.321911,64423200
1999-06-17,20.409322,20.649689,20.256361,20.518579,71378000
1999-06-18,20.343768,20.890056,20.332842,20.868204,56777200
1999-06-21,20.988382,21.687631,20.879125,21.523745,89100000
1999-06-22,21.327075,21.785957,20.758936,20.802639,67755800
1999-06-23,20.977458,21.698558,20.715239,21.633003,49204800
1999-06-24,21.654856,21.720411,21.021162,21.064865,38008200
1999-06-25,21.414489,21.567449,21.152271,21.436340,27674200
1999-06-28,21.676705,21.720408,21.305230,21.654854,41440200
1999-06-29,21.676705,22.004477,21.327080,21.851517,39828000
1999-06-30,21.807810,22.878534,21.545592,22.528910,57262600
1999-07-01,22.747428,22.769279,22.201140,22.507061,42941400
1999-07-02,22.703727,23.446678,22.681875,23.446678,34589200
1999-07-06,23.883710,24.211483,23.250016,23.315571,51386600
1999-07-07,23.381120,23.643339,22.840295,23.162605,39944600
1999-07-08,23.140757,23.381123,22.900390,23.228163,35140800
1999-07-09,23.512233,23.555936,22.856687,23.446678,21307000
1999-07-12,23.687045,23.708897,22.900391,22.944094,29140000
1999-07-13,22.747428,22.987795,22.419655,22.812983,29620400
1999-07-14,23.031497,23.053348,22.354100,22.834833,37299600
1999-07-15,23.047884,23.381120,22.725574,23.271862,31955200
1999-07-16,23.381124,23.381124,22.834836,23.075203,34042800
1999-07-19,23.118907,23.118907,22.638173,22.703728,32816600
1999-07-20,22.507064,22.507064,21.633003,21.764112,52511400
1999-07-21,21.829664,22.370489,21.720407,22.048180,34655400
1999-07-22,22.004481,22.113738,21.327084,21.370787,36435400
1999-07-23,21.676711,22.026336,21.392642,22.004484,31477800
1999-07-26,21.676701,21.851513,21.327077,21.348928,30652200
1999-07-27,21.720414,22.113742,21.480048,22.004484,32806600
1999-07-28,21.982621,22.397800,21.480037,22.135582,26070000
1999-07-29,21.589298,21.895219,21.327080,21.589298,32851000
1999-07-30,21.742261,22.310400,21.676706,21.720409,30931600
1999-08-02,21.567448,22.375954,21.414487,21.611151,28405600
1999-08-03,21.851520,21.873372,21.064865,21.370787,32937000
1999-08-04,21.480044,21.917074,21.086717,21.152271,39040000
1999-08-05,21.370783,21.523744,20.409316,21.501892,57323800
1999-08-06,21.501894,22.113737,21.327082,21.764112,39723000
1999-08-09,22.070030,22.332248,20.846345,20.911900,43451800
1999-08-10,20.977457,21.195972,19.633588,20.540426,76086600
1999-08-11,21.829672,22.026336,21.021166,22.004484,75945000
1999-08-12,22.048181,22.179290,21.545596,21.567448,43322200
1999-08-13,21.873373,22.222998,21.764116,22.222998,41463800
1999-08-16,22.288547,22.528914,21.895220,22.201141,29650400
1999-08-17,22.463352,22.638164,22.070025,22.463352,28298200
1999-08-18,22.288543,22.419652,22.091879,22.135582,22717800
1999-08-19,21.895222,22.026331,21.567449,21.764112,27059200
1999-08-20,21.982623,22.419653,21.851514,22.419653,26887800
1999-08-23,22.638174,23.031502,22.441511,22.987799,29975400
1999-08-24,22.747434,23.424831,22.747434,23.206316,37240600
1999-08-25,23.424832,24.145932,23.293723,23.992971,40614200
1999-08-26,23.730752,24.582962,23.730752,24.102228,71319400
1999-08-27,24.342582,24.429988,23.818146,23.949255,31159600
1999-08-30,24.102225,24.124076,23.118906,23.337421,30237800
1999-08-31,23.512235,23.992968,23.075204,23.708899,40630200
1999-09-01,23.840010,24.167783,23.555940,24.102228,29680800
1999-09-02,23.861855,23.949261,23.337418,23.861855,32987200
1999-09-03,24.429992,24.801468,24.386289,24.801468,41353000
1999-09-07,24.801472,25.085542,24.582957,24.604809,29664600
1999-09-08,24.430001,24.779625,23.992971,24.102228,29108600
1999-09-09,24.451839,24.539245,23.992958,24.451839,27047000
1999-09-10,24.888877,25.063689,24.451846,24.735916,26933600
1999-09-13,25.129248,25.369615,24.692218,24.714069,40052600
1999-09-14,24.801468,25.216647,24.648508,25.151093,30686800
1999-09-15,25.413323,25.435174,24.648520,24.648520,29886800
1999-09-16,24.910738,24.932589,24.211489,24.648520,35386600
1999-09-17,24.867024,25.719233,24.801470,25.697382,52056200
1999-09-20,25.697383,25.697383,25.260352,25.588125,27081800
1999-09-21,25.457014,25.500717,24.779617,24.867023,31278600
1999-09-22,24.932580,25.347759,24.582956,25.260353,34365600
1999-09-23,25.435170,25.478873,24.036673,24.255188,38786600
1999-09-24,23.992970,24.386297,23.315572,24.124079,57435400
1999-09-27,24.517396,24.561099,23.643336,23.818148,39346400
1999-09-28,23.730751,24.058524,23.031503,23.905563,48341400
1999-09-29,24.036667,24.298885,23.337419,23.359270,34538000
1999-09-30,23.555933,24.102220,23.206308,23.971111,38812200
1999-10-01,23.752603,24.124079,23.424830,24.080376,34812000
1999-10-04,24.145934,24.692223,23.927419,24.648520,26348000
1999-10-05,24.867027,25.478870,24.561106,25.041840,40120200
1999-10-06,25.282210,25.522576,24.867031,25.145638,27806600
1999-10-07,25.172941,25.358679,24.626653,24.779613,29225000
1999-10-08,24.801481,25.172957,24.277045,25.107403,30828400
1999-10-11,25.238503,25.435166,25.107393,25.325909,17772200
1999-10-12,25.325904,25.478864,24.648507,25.085537,23617400
1999-10-13,24.714065,25.151096,24.342590,24.582956,33096600
1999-10-14,24.561109,24.582961,23.949267,24.255188,42707400
1999-10-15,23.905558,23.992964,23.250013,23.490379,56896000
1999-10-18,23.402978,23.818157,22.747432,23.555939,50957000
1999-10-19,24.102227,24.124078,23.381127,23.555939,40404800
1999-10-20,24.124067,24.473691,23.752591,24.451839,36908600
1999-10-21,23.861860,24.233335,23.621493,24.189632,37816000
1999-10-22,24.451844,24.801468,23.206307,23.271862,51369400
1999-10-25,23.621491,23.752600,22.769282,23.250015,74015400
1999-10-26,23.708899,24.036672,23.490384,23.512236,38695000
1999-10-27,23.687047,24.298890,23.337423,24.189632,38332600
1999-10-28,24.429992,24.845171,24.277032,24.801468,40276400
1999-10-29,25.347752,26.047001,25.260346,25.872189,56607600
1999-11-01,25.522572,25.872196,25.304056,25.478868,31411400
1999-11-02,25.697382,26.047006,25.413312,25.697382,33270200
1999-11-03,25.872197,25.981455,24.845176,24.998137,47719800
1999-11-04,25.478873,25.741092,24.430000,24.473703,63778000
1999-11-05,25.063691,25.697385,24.998136,25.675533,43893000
