date,open,high,low,close,volume
1999-01-04,22.439500,23.026379,22.197843,22.474022,3221600
1999-01-05,22.128800,23.060902,22.128800,22.508545,3616900
1999-01-06,22.474029,23.164475,22.439506,23.095430,4216500
1999-01-07,22.474023,22.991857,22.301411,22.508545,3369000
1999-01-08,22.474022,23.095424,21.887143,22.853767,5191700
1999-01-11,23.198994,23.509695,22.508548,22.577593,7371700
1999-01-12,22.128803,22.474026,21.956191,22.094280,3467200
1999-01-13,21.369311,22.301413,21.334788,22.232368,3226000
1999-01-14,22.025233,22.025233,20.885997,21.403831,5094800
1999-01-15,21.541923,21.990713,21.334789,21.818102,2940300
1999-01-19,21.680015,21.749060,20.713390,20.713390,4820400
1999-01-20,20.851479,21.507403,20.816956,21.231224,2901100
1999-01-21,21.024087,21.196698,20.782430,20.955042,3152300
1999-01-22,20.955047,21.610971,20.713391,21.507404,3931200
1999-01-25,21.818101,22.301413,21.472878,22.232368,5255500
1999-01-26,22.301418,22.370463,21.576450,21.921673,4464200
1999-01-27,21.714542,22.404988,21.507408,22.163332,4057300
1999-01-28,22.163329,22.370462,21.818105,21.990717,2989800
1999-01-29,21.852622,21.852622,21.231221,21.541922,2857000
1999-02-01,21.438362,21.438362,21.058617,21.058617,2366800
1999-02-02,21.196703,21.887150,21.127659,21.507404,4127100
1999-02-03,21.196698,22.059756,21.093131,21.438354,4212700
1999-02-04,21.403831,21.403831,20.782430,21.024086,3538900
1999-02-05,20.920527,21.300272,20.713393,20.920527,2914500
1999-02-08,20.782433,21.334790,20.575299,21.162178,3027400
1999-02-09,20.989564,21.300265,20.437207,20.851475,3103700
1999-02-10,20.816949,21.265739,20.713383,21.265739,2976400
1999-02-11,21.024093,21.300272,20.782437,20.920527,2319400
1999-02-12,20.782435,20.989569,20.471734,20.506256,2349100
1999-02-16,20.609828,20.955052,20.540784,20.575306,2466800
1999-02-17,20.609813,21.403826,20.540768,20.747902,2687100
1999-02-18,20.747902,21.058603,20.644335,20.747902,1977200
1999-02-19,20.678871,21.921675,20.644349,21.645496,5279900
1999-02-22,21.507401,22.232370,21.438356,21.818102,3855700
1999-02-23,22.059758,22.232370,21.749057,21.818102,3695200
1999-02-24,21.576444,21.990712,21.127654,21.541922,3971300
1999-02-25,21.162178,21.576446,20.886000,21.162178,3450700
1999-02-26,21.058603,21.369303,20.540768,20.747902,4755200
1999-03-01,21.231229,21.231229,20.368171,20.989573,3830100
1999-03-02,20.782434,20.851478,20.368166,20.368166,3170500
1999-03-03,20.678873,20.678873,19.988426,20.575306,3370200
1999-03-04,20.644341,21.024086,20.368162,20.851475,3487800
1999-03-05,21.369316,22.059762,21.265749,22.025240,4880800
1999-03-08,21.852625,21.887147,21.162179,21.576447,3460000
1999-03-09,21.300269,21.541925,21.058612,21.231224,3341800
1999-03-10,21.164711,21.199351,20.852956,21.095432,4785500
1999-03-11,21.337909,21.511106,20.922235,21.095432,4499200
1999-03-12,21.337908,21.649663,21.199350,21.337908,4789000
1999-03-15,21.337909,21.753583,21.199351,21.545746,2700200
1999-03-16,21.615031,22.238541,21.615031,22.099983,5374100
1999-03-17,22.134624,22.342461,21.926787,22.203903,4942000
1999-03-18,21.961421,22.342455,21.926782,22.238537,3655400
1999-03-19,22.377101,22.411740,22.065346,22.134624,4516600
1999-03-22,22.134625,22.134625,21.684312,22.030706,3403500
1999-03-23,21.684304,21.718943,20.887596,21.545746,5519700
1999-03-24,21.511119,21.649677,21.199364,21.199364,2698700
1999-03-25,21.268635,21.892146,21.268635,21.753588,3400200
1999-03-26,21.788226,22.342457,21.718947,22.169260,4893200
1999-03-29,22.169251,22.758122,22.134612,22.550285,4926500
1999-03-30,22.169262,22.273181,21.926786,22.099983,4271000
1999-03-31,22.030706,22.099984,21.337916,21.718950,5570800
1999-04-01,21.718946,21.857503,21.337911,21.407190,2169800
1999-04-05,21.441827,21.684304,21.199351,21.545746,2979100
1999-04-06,21.130085,21.441840,20.956887,21.199364,2967300
1999-04-07,21.095428,21.199346,20.714394,20.749033,3652100
1999-04-08,20.714397,21.441826,20.714397,21.337908,3184100
1999-04-09,21.095445,21.234003,20.956887,21.199364,2600100
1999-04-12,20.991515,21.892141,20.991515,21.892141,4153900
1999-04-13,21.580387,21.822863,21.026155,21.130074,2722500
1999-04-14,21.026163,21.164721,20.922245,21.060802,3166700
1999-04-15,21.337912,21.407191,20.506565,20.506565,7794200
1999-04-16,20.506568,20.679765,20.125534,20.194813,5455500
1999-04-19,20.194808,20.783679,20.160169,20.368006,5446800
1999-04-20,20.437290,20.852963,20.368011,20.575848,4736300
1999-04-21,20.714404,21.580391,20.679765,21.580391,4515400
1999-04-22,21.615030,22.965970,20.229451,20.471928,19307000
1999-04-23,20.090881,20.783670,20.021602,20.090881,9796300
1999-04-26,20.160169,20.575843,20.125529,20.368006,4375400
1999-04-27,20.506566,21.026158,20.506566,20.956879,5180700
1999-04-28,20.922234,20.991513,20.714397,20.818316,3366000
1999-04-29,20.749043,21.095438,20.298730,20.471928,4873700
1999-04-30,20.333370,20.714404,20.298730,20.471928,3545200
1999-05-03,20.471917,20.783672,20.298720,20.749033,3100300
1999-05-04,20.368018,20.610495,20.333379,20.541216,3484000
1999-05-05,20.541212,20.749049,20.402654,20.645130,2547300
1999-05-06,20.506569,20.541209,20.194814,20.333372,3685800
1999-05-07,20.229448,20.368006,20.125529,20.368006,4034100
